feature,n_videos,n_fish,n_algae,mean_fish,mean_algae,beta_bait_fish_vs_algae,beta_site_utumbi,beta_interaction,p_perm_bait,p_perm_interaction,r2,direction,feature_type,p_bh_bait,p_bh_interaction,sig_bait_bh,sig_interaction_bh
labroides,24,7,17,1.5714285714285714,0.5882352941176471,0.10898102811241406,0.5351188894292386,0.47628537527811404,0.8766666666666667,0.16333333333333333,0.6491707043753286,fish,genus,0.9408130081300814,0.7626666666666667,False,False
lethrinus,24,7,17,0.42857142857142855,0.5294117647058824,-0.30806541358219786,0.12515157426776785,0.3227882930392458,0.24,0.3466666666666667,0.1417847544313131,algae,genus,0.5866666666666666,0.8182456140350878,False,False
lutjanus,24,7,17,1.4285714285714286,1.0588235294117647,0.5071497990519822,0.24231197985632022,-0.6085160760790237,0.11666666666666667,0.07333333333333333,0.23698492037117624,fish,genus,0.3948717948717949,0.6453333333333333,False,False
meiacanthus,24,7,17,1.0,0.7647058823529411,0.09589402415059384,-0.25067956612937903,0.005472252876447316,0.75,0.9933333333333333,0.07838090800228104,fish,genus,0.8912820512820514,0.9933333333333333,False,False
monotaxis,24,7,17,1.4285714285714286,2.823529411764706,-0.5080605509635574,-1.038300815745647,0.5947039485335502,0.38666666666666666,0.31,0.4026236884056468,algae,genus,0.7061728395061728,0.8182456140350878,False,False
naso,24,7,17,1.8571428571428572,1.0,0.6553918390498578,-0.10372598587142151,-0.532788182423392,0.016666666666666666,0.17,0.32140346468775793,fish,genus,0.19555555555555557,0.7626666666666667,False,False
oxycheilinus,24,7,17,0.42857142857142855,0.6470588235294118,-0.30806541358219786,0.21179497183776108,0.3080654135821979,0.34,0.38,0.18673647469458976,algae,genus,0.7061728395061728,0.8355555555555556,False,False
paracirrhites,24,7,17,0.8571428571428571,0.7647058823529411,-0.15403270679109898,0.2721051545257255,0.21943872476166737,0.5833333333333334,0.5966666666666667,0.204661958010405,algae,genus,0.8555555555555556,0.8355555555555556,False,False
parapercis,24,7,17,0.5714285714285714,0.29411764705882354,0.32115241754401863,-0.18945734129533992,-0.2345090199740258,0.3,0.54,0.17246659238554196,fish,genus,0.6599999999999999,0.8355555555555556,False,False
parupeneus,24,7,17,1.8571428571428572,2.4705882352941178,0.11802718272191555,0.08443354654225095,-0.4125058836610233,0.65,0.3433333333333333,0.062248213367954275,fish,genus,0.8912820512820514,0.8182456140350878,False,False
pseudocheilinus,24,7,17,1.8571428571428572,1.3529411764705883,0.016242501130898035,0.48352370876964335,-0.052202760187370884,0.9966666666666667,0.9,0.1667385814171044,fish,genus,0.9966666666666666,0.9428571428571428,False,False
