video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,split_time_reset_note,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3470656,Goldbar Interested,Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum) > Goldbar Interested,Wrasses,Labridae,Thalassoma,Goldbar (Thalassoma hebraicum),interested,,[1984.600129],[1984.600129],1984.600129,1984.600129,1984.600129,TRUE,FALSE,FALSE,FALSE,[1984.600129],1,1
3470657,Speckled (Parapercis hexophthalma),Elongate Sand & Burrow Dwellers > Sandperches (Pinguipedidae) > Speckled (Parapercis hexophthalma),Elongate Sand & Burrow Dwellers,Pinguipedidae,Parapercis,Speckled (Parapercis hexophthalma),,,[1991.2481884],[1991.248188],1991.248188,1991.248188,1991.248188,TRUE,FALSE,FALSE,FALSE,[1991.248188],1,1
3470658,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[2012.9193565],[2012.919357],2012.919357,2012.919357,2012.919357,TRUE,FALSE,FALSE,FALSE,[2012.919357],1,1
3470659,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[2012.9193565],[2012.919357],2012.919357,2012.919357,2012.919357,TRUE,FALSE,FALSE,FALSE,[2012.919357],1,1
3470660,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[2012.9193565],[2012.919357],2012.919357,2012.919357,2012.919357,TRUE,FALSE,FALSE,FALSE,[2012.919357],1,1
3470661,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[2012.9193565],[2012.919357],2012.919357,2012.919357,2012.919357,TRUE,FALSE,FALSE,FALSE,[2012.919357],1,1
3470662,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[2012.9193565],[2012.919357],2012.919357,2012.919357,2012.919357,TRUE,FALSE,FALSE,FALSE,[2012.919357],1,1
3470663,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[2012.9193565],[2012.919357],2012.919357,2012.919357,2012.919357,TRUE,FALSE,FALSE,FALSE,[2012.919357],1,1
3470664,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[2012.9193565],[2012.919357],2012.919357,2012.919357,2012.919357,TRUE,FALSE,FALSE,FALSE,[2012.919357],1,1
3470665,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[2012.9193565],[2012.919357],2012.919357,2012.919357,2012.919357,TRUE,FALSE,FALSE,FALSE,[2012.919357],1,1
