video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,split_time_reset_note,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3272821,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),Large Ovals,Acanthuridae,Zebrasoma,Brown Tang (Zebrasoma scopas),,,[92.54526491166617],[92.545265],92.545265,92.545265,92.545265,TRUE,FALSE,FALSE,FALSE,[92.545265],1,1
3272822,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),Large Ovals,Acanthuridae,Zebrasoma,Brown Tang (Zebrasoma scopas),,,[92.54526491166617],[92.545265],92.545265,92.545265,92.545265,TRUE,FALSE,FALSE,FALSE,[92.545265],1,1
3272823,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),Large Ovals,Acanthuridae,Zebrasoma,Brown Tang (Zebrasoma scopas),,,[92.54526491166617],[92.545265],92.545265,92.545265,92.545265,TRUE,FALSE,FALSE,FALSE,[92.545265],1,1
3272824,Axilspot Hogfish (Bodianus axillaris),Wrasses > Wrasses (Labridae) > Axilspot Hogfish (Bodianus axillaris),Wrasses,Labridae,Bodianus,Axilspot Hogfish (Bodianus axillaris),,,[95.35744062133288],[95.357441],95.357441,95.357441,95.357441,TRUE,FALSE,FALSE,FALSE,[95.357441],1,1
3272826,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,,[94.792361969],[94.792362],94.792362,94.792362,94.792362,TRUE,FALSE,FALSE,FALSE,[94.792362],1,1
3272827,Green Interested,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus) > Green Interested,Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),interested,,[102.67132365099975],[102.671324],102.671324,102.671324,102.671324,TRUE,FALSE,FALSE,FALSE,[102.671324],1,1
3272828,Green Interested,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus) > Green Interested,Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),interested,,[102.67132365099975],[102.671324],102.671324,102.671324,102.671324,TRUE,FALSE,FALSE,FALSE,[102.671324],1,1
3272829,Bullethead (Chlorurus sordidus),Parrotfishes > Parrotfishes (Scaridae) > Bullethead (Chlorurus sordidus),Parrotfishes,Scaridae,Chlorurus,Bullethead (Chlorurus sordidus),,,[102.67132365099975],[102.671324],102.671324,102.671324,102.671324,TRUE,FALSE,FALSE,FALSE,[102.671324],1,1
3272830,Checkerboard (Halichoeres hortulanus),Wrasses > Wrasses (Labridae) > Checkerboard (Halichoeres hortulanus),Wrasses,Labridae,Halichoeres,Checkerboard (Halichoeres hortulanus),,,[108.54506197433335],[108.545062],108.545062,108.545062,108.545062,TRUE,FALSE,FALSE,FALSE,[108.545062],1,1
3272831,Red-breasted (Cheilinus fasciatus),Wrasses > Wrasses (Labridae) > Red-breasted (Cheilinus fasciatus),Wrasses,Labridae,Cheilinus,Red-breasted (Cheilinus fasciatus),,,[64.42857054199976],[64.428571],64.428571,64.428571,64.428571,TRUE,FALSE,FALSE,FALSE,[64.428571],1,1
3272832,Paletail Unicorn (Naso brevirostris),Large Ovals > Surgeonfishes (Acanthuridae) > Paletail Unicorn (Naso brevirostris),Large Ovals,Acanthuridae,Naso,Paletail Unicorn (Naso brevirostris),,,[73.3762476456663],[73.376248],73.376248,73.376248,73.376248,TRUE,FALSE,FALSE,FALSE,[73.376248],1,1
3272833,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[154.5691502969992],[154.569150],154.569150,154.569150,154.569150,TRUE,FALSE,FALSE,FALSE,[154.569150],1,1
3272834,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[154.5691502969992],[154.569150],154.569150,154.569150,154.569150,TRUE,FALSE,FALSE,FALSE,[154.569150],1,1
3272835,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[154.5691502969992],[154.569150],154.569150,154.569150,154.569150,TRUE,FALSE,FALSE,FALSE,[154.569150],1,1
3272836,Sixbar (Thalassoma hardwicke),Wrasses > Wrasses (Labridae) > Sixbar (Thalassoma hardwicke),Wrasses,Labridae,Thalassoma,Sixbar (Thalassoma hardwicke),,,[161.1228005233339],[161.122801],161.122801,161.122801,161.122801,TRUE,FALSE,FALSE,FALSE,[161.122801],1,1
3272839,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,Indian Half-and-Half (Pycnochromis dimidiatus),,,[164.206687126],[164.206687],164.206687,164.206687,164.206687,TRUE,FALSE,FALSE,FALSE,[164.206687],1,1
3281540,Redmouth (Aethaloperca rogaa),Heavy Bodies/Large Lips > Groupers (Serranidae) > Redmouth (Aethaloperca rogaa),Heavy Bodies/Large Lips,Serranidae,Aethaloperca,Redmouth (Aethaloperca rogaa),,,[227.030291],[227.030291],227.030291,227.030291,227.030291,TRUE,FALSE,FALSE,FALSE,[227.030291],1,1
3281551,Chevroned (Chaetodon trifascialis),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Chevroned (Chaetodon trifascialis),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Chevroned (Chaetodon trifascialis),,,[241.22869],[241.228690],241.228690,241.228690,241.228690,TRUE,FALSE,FALSE,FALSE,[241.228690],1,1
3281565,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,,,,,[279.497369],[279.497369],279.497369,279.497369,279.497369,TRUE,FALSE,FALSE,FALSE,[279.497369],1,1
3281566,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,,,,,[192.84931],[192.849310],192.849310,192.849310,192.849310,TRUE,FALSE,FALSE,FALSE,[192.849310],1,1
3281567,Wrasses (Labridae),Wrasses > Wrasses (Labridae),Wrasses,Labridae,,,,,[295.936417],[295.936417],295.936417,295.936417,295.936417,TRUE,FALSE,FALSE,FALSE,[295.936417],1,1
3281568,Wrasses (Labridae),Wrasses > Wrasses (Labridae),Wrasses,Labridae,,,,,[295.936417],[295.936417],295.936417,295.936417,295.936417,TRUE,FALSE,FALSE,FALSE,[295.936417],1,1
3281569,Humpnose Bigeye (Monotaxis grandoculis),Sloping Heads > Emperors (Lethrinidae) > Humpnose Bigeye (Monotaxis grandoculis),Sloping Heads,Lethrinidae,Monotaxis,Humpnose Bigeye (Monotaxis grandoculis),,,[382.317859],[382.317859],382.317859,382.317859,382.317859,TRUE,FALSE,FALSE,FALSE,[382.317859],1,1
