video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames
3547481,Genus Squirrel (Sargocentron),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Squirrel (Sargocentron),Reddish/Big Eyes,Holocentridae,Sargocentron,,,,[236.8585337]
3547482,Genus Squirrel (Sargocentron),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Squirrel (Sargocentron),Reddish/Big Eyes,Holocentridae,Sargocentron,,,,[236.8585337]
3547483,Genus Squirrel (Sargocentron),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Squirrel (Sargocentron),Reddish/Big Eyes,Holocentridae,Sargocentron,,,,[236.8585337]
3547484,Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips > Hawkfishes (Cirrhitidae) > Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips,Cirrhitidae,Paracirrhites,forsteri,,,[246.8068082]
3547485,Longbarbel (Parupeneus macronemus),Odd-shaped Swimmers > Goatfishes (Mullidae) > Longbarbel (Parupeneus macronemus),Odd-shaped Swimmers,Mullidae,Parupeneus,macronemus,,,[248.7644913]
3547486,Groupers Feeding,Heavy Bodies/Large Lips > Groupers (Serranidae) > Groupers Feeding,Heavy Bodies/Large Lips,Serranidae,,Groupers,,feeding,[281.7256917]
3547487,Wrasses (Labridae),Wrasses > Wrasses (Labridae),Wrasses,Labridae,Labridae,,,,[290.5378013]
3547488,Linedcheeked (Oxycheilinus digramma),Wrasses > Wrasses (Labridae) > Linedcheeked (Oxycheilinus digramma),Wrasses,Labridae,Oxycheilinus,digramma,,,[315.7626827]
3547491,Redmouth (Aethaloperca rogaa),Heavy Bodies/Large Lips > Groupers (Serranidae) > Redmouth (Aethaloperca rogaa),Heavy Bodies/Large Lips,Serranidae,Aethaloperca,rogaa,,,[346.8726927]
3547492,Redmouth Feeding,Heavy Bodies/Large Lips > Groupers (Serranidae) > Redmouth (Aethaloperca rogaa) > Redmouth Feeding,Heavy Bodies/Large Lips,Serranidae,,Redmouth,,feeding,[346.8726927]
3547493,Bicolor (Labroides bicolor),Wrasses > Wrasses (Labridae) > Bicolor (Labroides bicolor),Wrasses,Labridae,Labroides,bicolor,,,[366.6062987]
3547494,Bicolor (Labroides bicolor),Wrasses > Wrasses (Labridae) > Bicolor (Labroides bicolor),Wrasses,Labridae,Labroides,bicolor,,,[366.6062987]
3547517,Freckled Interested,Heavy Bodies/Large Lips > Hawkfishes (Cirrhitidae) > Freckled (Paracirrhites forsteri) > Freckled Interested,Heavy Bodies/Large Lips,Cirrhitidae,,Freckled,interested,,[393.3293854]
3547518,Snubnose (Lethrinus borbonicus),Sloping Heads > Emperors (Lethrinidae) > Snubnose (Lethrinus borbonicus),Sloping Heads,Lethrinidae,Lethrinus,borbonicus,,,[399.210223]
3547519,Genus Soldier (Myripristis),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Soldier (Myripristis),Reddish/Big Eyes,Holocentridae,Myripristis,,,,[407.2944491]
3547520,Red (Lutjanus bohar),Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar),Sloping Heads,Lutjanidae,Lutjanus,bohar,,,[423.8436565]
3547521,Red Feeding,Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar) > Red Feeding,Sloping Heads,Lutjanidae,,Red,,feeding,[423.8436565]
3547522,Groupers (Serranidae),Heavy Bodies/Large Lips > Groupers (Serranidae),Heavy Bodies/Large Lips,Serranidae,Serranidae,,,,[439.9555605]
3547523,Groupers (Serranidae),Heavy Bodies/Large Lips > Groupers (Serranidae),Heavy Bodies/Large Lips,Serranidae,Serranidae,,,,[439.9555605]
3547524,Groupers (Serranidae),Heavy Bodies/Large Lips > Groupers (Serranidae),Heavy Bodies/Large Lips,Serranidae,Serranidae,,,,[439.9555605]
3547525,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547526,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547527,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547528,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547529,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547530,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547531,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547532,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547533,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547534,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547535,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547536,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547537,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547538,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547539,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547540,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547541,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547542,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547543,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547544,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547545,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547546,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547547,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547548,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547549,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547550,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547551,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547552,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547553,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547554,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547555,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547556,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547557,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547558,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547559,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547560,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547561,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,Caesionidae,,,,[449.6851243]
3547562,Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips > Hawkfishes (Cirrhitidae) > Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips,Cirrhitidae,Paracirrhites,forsteri,,,[528.5195498]
3547563,Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips > Hawkfishes (Cirrhitidae) > Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips,Cirrhitidae,Paracirrhites,forsteri,,,[528.5195498]
3547565,Eclipse (Chaetodon bennetti),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Eclipse (Chaetodon bennetti),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,bennetti,,,[669.0556298]
3547566,Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips > Groupers (Serranidae) > Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips,Serranidae,Cephalopholis,leopardus,,,[772.8015814]
3547567,Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips > Groupers (Serranidae) > Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips,Serranidae,Cephalopholis,leopardus,,,[772.8015814]
3547568,Blue-streak (Labroides dimidiatus),Wrasses > Wrasses (Labridae) > Blue-streak (Labroides dimidiatus),Wrasses,Labridae,Labroides,dimidiatus,,,[778.5722176]
3547569,Regal (Pygoplites diacanthus),Disk-shaped/Colourful > Angelfishes (Pomacanthidae) > Regal (Pygoplites diacanthus),Disk-shaped/Colourful,Pomacanthidae,Pygoplites,diacanthus,,,[802.6670753]
3547570,Regal (Pygoplites diacanthus),Disk-shaped/Colourful > Angelfishes (Pomacanthidae) > Regal (Pygoplites diacanthus),Disk-shaped/Colourful,Pomacanthidae,Pygoplites,diacanthus,,,[802.6670753]
3547572,Speckled (Parapercis hexophthalma),Elongate Sand & Burrow Dwellers > Sandperches (Pinguipedidae) > Speckled (Parapercis hexophthalma),Elongate Sand & Burrow Dwellers,Pinguipedidae,Parapercis,hexophthalma,,,[830.2856503]
3547573,Humpback Unicorn (Naso brachycentron),Large Ovals > Surgeonfishes (Acanthuridae) > Humpback Unicorn (Naso brachycentron),Large Ovals,Acanthuridae,Naso,brachycentron,,,[843.8410263]
3547574,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,indicus,,,[900.9928762]
3547575,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,indicus,,,[900.9928762]
3547576,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,indicus,,,[900.9928762]
3547577,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,indicus,,,[900.9928762]
3547578,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,indicus,,,[900.9928762]
3547579,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,indicus,,,[900.9928762]
3547580,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,indicus,,,[900.9928762]
3547581,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,indicus,,,[900.9928762]
3547582,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,indicus,,,[900.9928762]
3547583,Redmouth (Aethaloperca rogaa),Heavy Bodies/Large Lips > Groupers (Serranidae) > Redmouth (Aethaloperca rogaa),Heavy Bodies/Large Lips,Serranidae,Aethaloperca,rogaa,,,[935.6703955]
3547584,Redmouth (Aethaloperca rogaa),Heavy Bodies/Large Lips > Groupers (Serranidae) > Redmouth (Aethaloperca rogaa),Heavy Bodies/Large Lips,Serranidae,Aethaloperca,rogaa,,,[935.6703955]
3547585,Barred (Hemigymnus fasciatus),Wrasses > Wrasses (Labridae) > Barred (Hemigymnus fasciatus),Wrasses,Labridae,Hemigymnus,fasciatus,,,[939.1811362]
3547586,Wrasses (Labridae),Wrasses > Wrasses (Labridae),Wrasses,Labridae,Labridae,,,,[1067.1248474]
3547587,Wrasses (Labridae),Wrasses > Wrasses (Labridae),Wrasses,Labridae,Labridae,,,,[1067.1248474]
3547588,Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips > Groupers (Serranidae) > Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips,Serranidae,Cephalopholis,leopardus,,,[1092.6236929]
3547589,Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips > Groupers (Serranidae) > Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips,Serranidae,Cephalopholis,leopardus,,,[1092.6236929]
3547590,Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips > Groupers (Serranidae) > Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips,Serranidae,Cephalopholis,leopardus,,,[1092.6236929]
3547631,Bluefin (Caranx melampygus),Silvery > Jacks/Trevallyes (Carangidae) > Bluefin (Caranx melampygus),Silvery,Carangidae,Caranx,melampygus,,,[1150.4881794]
3547632,Elegant Unicorn (Naso elegans),Large Ovals > Surgeonfishes (Acanthuridae) > Elegant Unicorn (Naso elegans),Large Ovals,Acanthuridae,Naso,elegans,,,[1185.8277985]
3547633,Black-lipped (Chaetodon kleinii),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-lipped (Chaetodon kleinii),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,kleinii,,,[1221.2047182]
3547634,Black-lipped (Chaetodon kleinii),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-lipped (Chaetodon kleinii),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,kleinii,,,[1224.1053949]
3547635,Black-lipped (Chaetodon kleinii),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-lipped (Chaetodon kleinii),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,kleinii,,,[1224.1053949]
3547636,Black-lipped Feeding,Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-lipped (Chaetodon kleinii) > Black-lipped Feeding,Disk-shaped/Colourful,Chaetodontidae,,Black-lipped,,feeding,[1271.1665227]
3547637,Black-lipped Interested,Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-lipped (Chaetodon kleinii) > Black-lipped Interested,Disk-shaped/Colourful,Chaetodontidae,,Black-lipped,interested,,[1326.8641644]
3547638,Black-lipped Interested,Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-lipped (Chaetodon kleinii) > Black-lipped Interested,Disk-shaped/Colourful,Chaetodontidae,,Black-lipped,interested,,[1326.8641644]
3547639,Blue-streak (Labroides dimidiatus),Wrasses > Wrasses (Labridae) > Blue-streak (Labroides dimidiatus),Wrasses,Labridae,Labroides,dimidiatus,,,[1331.665558]
3547640,Blue-streak (Labroides dimidiatus),Wrasses > Wrasses (Labridae) > Blue-streak (Labroides dimidiatus),Wrasses,Labridae,Labroides,dimidiatus,,,[1331.665558]
3547641,Trumpetfish (Aulostomus chinensis),Odd-shaped Swimmers > Trumpetfishes (Aulostomidae) > Trumpetfish (Aulostomus chinensis),Odd-shaped Swimmers,Aulostomidae,Aulostomus,chinensis,,,[1413.0866298]
3547642,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547643,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547644,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547645,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547646,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547647,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547648,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547649,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547650,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547651,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547652,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547653,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547654,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547655,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547656,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547657,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547658,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547659,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547660,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547661,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547662,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547663,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547664,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547665,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547666,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547667,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547668,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547669,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547670,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547671,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547672,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547673,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547674,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547675,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547676,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
3547677,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,dimidiatus,,,[1441.6085819]
