site,feature_type,feature,bait_a,bait_b,n_a,n_b,mean_a,mean_b,u_stat,p_value,cliffs_delta,p_value_holm_within_feature,p_value_bh_within_feature,significant_holm_within_feature,significant_bh_within_feature
utumbi,composite_group,herbivore_extended_with_damselfishes,mackerel,ulva_gutweed,3,3,114.0,52.333333333333336,9.0,0.1,1.0,1.0,0.5,False,False
utumbi,composite_group,herbivore_extended_with_damselfishes,mackerel,ulva_salad,3,3,114.0,86.66666666666667,6.0,0.7,0.3333333333333333,1.0,0.75,False,False
utumbi,composite_group,herbivore_extended_with_damselfishes,sargassum,ulva_gutweed,3,3,50.0,52.333333333333336,3.0,0.7,-0.3333333333333333,1.0,0.75,False,False
utumbi,composite_group,herbivore_extended_with_damselfishes,sargassum,ulva_salad,3,3,50.0,86.66666666666667,1.0,0.2,-0.7777777777777778,1.0,0.5,False,False
utumbi,composite_group,herbivore_extended_with_damselfishes,ulva_gutweed,ulva_salad,3,3,52.333333333333336,86.66666666666667,2.5,0.5065551690490403,-0.4444444444444444,1.0,0.75,False,False
utumbi,composite_group,invertebrate_oriented_diet_mode,control,fischmix,4,2,3.0,8.5,0.0,0.10020951184501455,-1.0,1.0,0.25052377961253636,False,False
utumbi,composite_group,invertebrate_oriented_diet_mode,control,mackerel,4,3,3.0,7.666666666666667,0.0,0.04767810313602185,-1.0,0.7151715470403278,0.25052377961253636,False,False
utumbi,composite_group,invertebrate_oriented_diet_mode,control,sargassum,4,3,3.0,5.333333333333333,2.5,0.2663799233424825,-0.5833333333333334,1.0,0.39956988501372376,False,False
utumbi,composite_group,invertebrate_oriented_diet_mode,control,ulva_gutweed,4,3,3.0,2.6666666666666665,7.5,0.693281817504481,0.25,1.0,0.7999405586590166,False,False
utumbi,composite_group,invertebrate_oriented_diet_mode,control,ulva_salad,4,3,3.0,4.333333333333333,1.0,0.0954832320975473,-0.8333333333333334,1.0,0.25052377961253636,False,False
utumbi,composite_group,invertebrate_oriented_diet_mode,fischmix,mackerel,2,3,8.5,7.666666666666667,4.0,0.7670968684102772,0.3333333333333333,1.0,0.8218895018681541,False,False
utumbi,composite_group,invertebrate_oriented_diet_mode,fischmix,sargassum,2,3,8.5,5.333333333333333,5.0,0.4,0.6666666666666666,1.0,0.5,False,False
utumbi,composite_group,invertebrate_oriented_diet_mode,fischmix,ulva_gutweed,2,3,8.5,2.6666666666666665,6.0,0.1386406338132186,1.0,1.0,0.25995118839978487,False,False
utumbi,composite_group,invertebrate_oriented_diet_mode,fischmix,ulva_salad,2,3,8.5,4.333333333333333,6.0,0.1386406338132186,1.0,1.0,0.25995118839978487,False,False
utumbi,composite_group,invertebrate_oriented_diet_mode,mackerel,sargassum,3,3,7.666666666666667,5.333333333333333,7.0,0.37582508748869836,0.5555555555555556,1.0,0.5,False,False
utumbi,composite_group,invertebrate_oriented_diet_mode,mackerel,ulva_gutweed,3,3,7.666666666666667,2.6666666666666665,9.0,0.07219819770165753,1.0,1.0,0.25052377961253636,False,False
utumbi,composite_group,invertebrate_oriented_diet_mode,mackerel,ulva_salad,3,3,7.666666666666667,4.333333333333333,9.0,0.07219819770165753,1.0,1.0,0.25052377961253636,False,False
utumbi,composite_group,invertebrate_oriented_diet_mode,sargassum,ulva_gutweed,3,3,5.333333333333333,2.6666666666666665,8.0,0.16415972847851523,0.7777777777777778,1.0,0.273599547464192,False,False
utumbi,composite_group,invertebrate_oriented_diet_mode,sargassum,ulva_salad,3,3,5.333333333333333,4.333333333333333,4.0,1.0,-0.1111111111111111,1.0,1.0,False,False
utumbi,composite_group,invertebrate_oriented_diet_mode,ulva_gutweed,ulva_salad,3,3,2.6666666666666665,4.333333333333333,0.0,0.07219819770165753,-1.0,1.0,0.25052377961253636,False,False
utumbi,composite_group,invertivore_benthic_core,control,fischmix,4,2,1.5,7.5,0.0,0.08515236916112591,-1.0,1.0,0.266457923937219,False,False
utumbi,composite_group,invertivore_benthic_core,control,mackerel,4,3,1.5,5.333333333333333,0.0,0.041586341232186144,-1.0,0.6237951184827921,0.266457923937219,False,False
utumbi,composite_group,invertivore_benthic_core,control,sargassum,4,3,1.5,5.0,1.0,0.09872864789482493,-0.8333333333333334,1.0,0.266457923937219,False,False
utumbi,composite_group,invertivore_benthic_core,control,ulva_gutweed,4,3,1.5,2.3333333333333335,2.5,0.26165109058823666,-0.5833333333333334,1.0,0.43608515098039446,False,False
utumbi,composite_group,invertivore_benthic_core,control,ulva_salad,4,3,1.5,2.0,3.0,0.3397277758660979,-0.5,1.0,0.48228888725245195,False,False
utumbi,composite_group,invertivore_benthic_core,fischmix,mackerel,2,3,7.5,5.333333333333333,4.0,0.746885633390364,0.3333333333333333,1.0,0.7468856333903641,False,False
utumbi,composite_group,invertivore_benthic_core,fischmix,sargassum,2,3,7.5,5.0,5.0,0.4,0.6666666666666666,1.0,0.5,False,False
utumbi,composite_group,invertivore_benthic_core,fischmix,ulva_gutweed,2,3,7.5,2.3333333333333335,6.0,0.1386406338132186,1.0,1.0,0.297087072456897,False,False
utumbi,composite_group,invertivore_benthic_core,fischmix,ulva_salad,2,3,7.5,2.0,6.0,0.1065831695748876,1.0,1.0,0.266457923937219,False,False
utumbi,composite_group,invertivore_benthic_core,mackerel,sargassum,3,3,5.333333333333333,5.0,6.0,0.6579050194284821,0.3333333333333333,1.0,0.7048982351019452,False,False
utumbi,composite_group,invertivore_benthic_core,mackerel,ulva_gutweed,3,3,5.333333333333333,2.3333333333333335,9.0,0.07219819770165753,1.0,0.9385765701215478,0.266457923937219,False,False
utumbi,composite_group,invertivore_benthic_core,mackerel,ulva_salad,3,3,5.333333333333333,2.0,9.0,0.05934643879191985,1.0,0.8308501430868779,0.266457923937219,False,False
utumbi,composite_group,invertivore_benthic_core,sargassum,ulva_gutweed,3,3,5.0,2.3333333333333335,7.0,0.3536785173184648,0.5555555555555556,1.0,0.48228888725245195,False,False
utumbi,composite_group,invertivore_benthic_core,sargassum,ulva_salad,3,3,5.0,2.0,7.5,0.19670560245894686,0.6666666666666666,1.0,0.36882300461052536,False,False
utumbi,composite_group,invertivore_benthic_core,ulva_gutweed,ulva_salad,3,3,2.3333333333333335,2.0,6.0,0.5049850750938458,0.3333333333333333,1.0,0.5826750866467452,False,False
utumbi,composite_group,invertivore_general,control,fischmix,4,2,1.75,7.5,0.0,0.10020951184501455,-1.0,1.0,0.3197495087246628,False,False
utumbi,composite_group,invertivore_general,control,mackerel,4,3,1.75,5.333333333333333,0.0,0.04767810313602185,-1.0,0.7151715470403278,0.3197495087246628,False,False
utumbi,composite_group,invertivore_general,control,sargassum,4,3,1.75,5.0,1.5,0.1498208360668925,-0.75,1.0,0.3210446487147696,False,False
utumbi,composite_group,invertivore_general,control,ulva_gutweed,4,3,1.75,2.3333333333333335,3.5,0.45426024256681885,-0.4166666666666667,1.0,0.6194457853183893,False,False
utumbi,composite_group,invertivore_general,control,ulva_salad,4,3,1.75,2.0,4.5,0.693281817504481,-0.25,1.0,0.7428019473262297,False,False
utumbi,composite_group,invertivore_general,fischmix,mackerel,2,3,7.5,5.333333333333333,4.0,0.746885633390364,0.3333333333333333,1.0,0.7468856333903641,False,False
utumbi,composite_group,invertivore_general,fischmix,sargassum,2,3,7.5,5.0,5.0,0.4,0.6666666666666666,1.0,0.6,False,False
utumbi,composite_group,invertivore_general,fischmix,ulva_gutweed,2,3,7.5,2.3333333333333335,6.0,0.1386406338132186,1.0,1.0,0.3210446487147696,False,False
utumbi,composite_group,invertivore_general,fischmix,ulva_salad,2,3,7.5,2.0,6.0,0.1065831695748876,1.0,1.0,0.3197495087246628,False,False
utumbi,composite_group,invertivore_general,mackerel,sargassum,3,3,5.333333333333333,5.0,6.0,0.6579050194284821,0.3333333333333333,1.0,0.7428019473262297,False,False
utumbi,composite_group,invertivore_general,mackerel,ulva_gutweed,3,3,5.333333333333333,2.3333333333333335,9.0,0.07219819770165753,1.0,0.9385765701215478,0.3197495087246628,False,False
utumbi,composite_group,invertivore_general,mackerel,ulva_salad,3,3,5.333333333333333,2.0,9.0,0.05934643879191985,1.0,0.8308501430868779,0.3197495087246628,False,False
utumbi,composite_group,invertivore_general,sargassum,ulva_gutweed,3,3,5.0,2.3333333333333335,7.0,0.3536785173184648,0.5555555555555556,1.0,0.5894641955307747,False,False
utumbi,composite_group,invertivore_general,sargassum,ulva_salad,3,3,5.0,2.0,7.5,0.19670560245894686,0.6666666666666666,1.0,0.36882300461052536,False,False
utumbi,composite_group,invertivore_general,ulva_gutweed,ulva_salad,3,3,2.3333333333333335,2.0,6.0,0.5049850750938458,0.3333333333333333,1.0,0.6312313438673073,False,False
utumbi,composite_group,nocturnal_predator_mixture,control,fischmix,4,2,0.75,1.5,1.5,0.27332167829229814,-0.625,1.0,0.5856893106263532,False,False
utumbi,composite_group,nocturnal_predator_mixture,control,mackerel,4,3,0.75,2.3333333333333335,1.5,0.11465264168449484,-0.75,1.0,0.46908082498721076,False,False
utumbi,composite_group,nocturnal_predator_mixture,control,sargassum,4,3,0.75,1.6666666666666667,1.5,0.11465264168449484,-0.75,1.0,0.46908082498721076,False,False
utumbi,composite_group,nocturnal_predator_mixture,control,ulva_gutweed,4,3,0.75,1.0,4.5,0.5637028616507731,-0.25,1.0,0.6504263788278151,False,False
utumbi,composite_group,nocturnal_predator_mixture,control,ulva_salad,4,3,0.75,0.6666666666666666,6.5,1.0,0.08333333333333333,1.0,1.0,False,False
utumbi,composite_group,nocturnal_predator_mixture,fischmix,mackerel,2,3,1.5,2.3333333333333335,1.5,0.5428024537573732,-0.5,1.0,0.6504263788278151,False,False
utumbi,composite_group,nocturnal_predator_mixture,fischmix,sargassum,2,3,1.5,1.6666666666666667,2.5,1.0,-0.16666666666666666,1.0,1.0,False,False
utumbi,composite_group,nocturnal_predator_mixture,fischmix,ulva_gutweed,2,3,1.5,1.0,4.5,0.4142161782425252,0.5,1.0,0.6504263788278151,False,False
utumbi,composite_group,nocturnal_predator_mixture,fischmix,ulva_salad,2,3,1.5,0.6666666666666666,5.0,0.3329216080655659,0.6666666666666666,1.0,0.6242280151229361,False,False
utumbi,composite_group,nocturnal_predator_mixture,mackerel,sargassum,3,3,2.3333333333333335,1.6666666666666667,6.5,0.4935627897033894,0.4444444444444444,1.0,0.6504263788278151,False,False
utumbi,composite_group,nocturnal_predator_mixture,mackerel,ulva_gutweed,3,3,2.3333333333333335,1.0,7.5,0.18763232999488433,0.6666666666666666,1.0,0.46908082498721076,False,False
utumbi,composite_group,nocturnal_predator_mixture,mackerel,ulva_salad,3,3,2.3333333333333335,0.6666666666666666,8.0,0.15729920705028502,0.7777777777777778,1.0,0.46908082498721076,False,False
utumbi,composite_group,nocturnal_predator_mixture,sargassum,ulva_gutweed,3,3,1.6666666666666667,1.0,7.5,0.18763232999488433,0.6666666666666666,1.0,0.46908082498721076,False,False
utumbi,composite_group,nocturnal_predator_mixture,sargassum,ulva_salad,3,3,1.6666666666666667,0.6666666666666666,8.0,0.15729920705028502,0.7777777777777778,1.0,0.46908082498721076,False,False
utumbi,composite_group,nocturnal_predator_mixture,ulva_gutweed,ulva_salad,3,3,1.0,0.6666666666666666,6.0,0.5049850750938458,0.3333333333333333,1.0,0.6504263788278151,False,False
utumbi,composite_group,omnivore_box_puffer_file,control,fischmix,4,2,1.5,0.0,7.0,0.2112995473337107,0.75,1.0,0.8493194396652447,False,False
utumbi,composite_group,omnivore_box_puffer_file,control,mackerel,4,3,1.5,0.6666666666666666,7.5,0.693281817504481,0.25,1.0,0.9453842965970196,False,False
utumbi,composite_group,omnivore_box_puffer_file,control,sargassum,4,3,1.5,1.0,6.5,1.0,0.08333333333333333,1.0,1.0,False,False
utumbi,composite_group,omnivore_box_puffer_file,control,ulva_gutweed,4,3,1.5,1.0,6.0,1.0,0.0,1.0,1.0,False,False
utumbi,composite_group,omnivore_box_puffer_file,control,ulva_salad,4,3,1.5,0.3333333333333333,9.0,0.3397277758660979,0.5,1.0,0.8493194396652447,False,False
utumbi,composite_group,omnivore_box_puffer_file,fischmix,mackerel,2,3,0.0,0.6666666666666666,1.0,0.31731050786291415,-0.6666666666666666,1.0,0.8493194396652447,False,False
utumbi,composite_group,omnivore_box_puffer_file,fischmix,sargassum,2,3,0.0,1.0,1.0,0.3329216080655659,-0.6666666666666666,1.0,0.8493194396652447,False,False
utumbi,composite_group,omnivore_box_puffer_file,fischmix,ulva_gutweed,2,3,0.0,1.0,0.0,0.0955807045456294,-1.0,1.0,0.8493194396652447,False,False
utumbi,composite_group,omnivore_box_puffer_file,fischmix,ulva_salad,2,3,0.0,0.3333333333333333,2.0,0.6830913983096087,-0.3333333333333333,1.0,0.9453842965970196,False,False
utumbi,composite_group,omnivore_box_puffer_file,mackerel,sargassum,3,3,0.6666666666666666,1.0,3.5,0.8136637157667919,-0.2222222222222222,1.0,1.0,False,False
utumbi,composite_group,omnivore_box_puffer_file,mackerel,ulva_gutweed,3,3,0.6666666666666666,1.0,3.0,0.5049850750938458,-0.3333333333333333,1.0,0.9453842965970196,False,False
utumbi,composite_group,omnivore_box_puffer_file,mackerel,ulva_salad,3,3,0.6666666666666666,0.3333333333333333,6.0,0.6192567541768621,0.3333333333333333,1.0,0.9453842965970196,False,False
utumbi,composite_group,omnivore_box_puffer_file,sargassum,ulva_gutweed,3,3,1.0,1.0,4.5,1.0,0.0,1.0,1.0,False,False
utumbi,composite_group,omnivore_box_puffer_file,sargassum,ulva_salad,3,3,1.0,0.3333333333333333,6.5,0.47950012218695337,0.4444444444444444,1.0,0.9453842965970196,False,False
utumbi,composite_group,omnivore_box_puffer_file,ulva_gutweed,ulva_salad,3,3,1.0,0.3333333333333333,7.5,0.18763232999488433,0.6666666666666666,1.0,0.8493194396652447,False,False
utumbi,composite_group,piscivore_active_hunters,control,fischmix,4,2,1.5,3.0,0.0,0.0901835622153236,-1.0,1.0,0.3584276420461103,False,False
utumbi,composite_group,piscivore_active_hunters,control,mackerel,4,3,1.5,2.6666666666666665,1.0,0.09223080127089152,-0.8333333333333334,1.0,0.3584276420461103,False,False
utumbi,composite_group,piscivore_active_hunters,control,sargassum,4,3,1.5,2.0,3.0,0.2635524772829727,-0.5,1.0,0.4941608949055738,False,False
utumbi,composite_group,piscivore_active_hunters,control,ulva_gutweed,4,3,1.5,2.0,4.0,0.5667652473884979,-0.3333333333333333,1.0,0.7728617009843153,False,False
utumbi,composite_group,piscivore_active_hunters,control,ulva_salad,4,3,1.5,2.0,3.0,0.2635524772829727,-0.5,1.0,0.4941608949055738,False,False
utumbi,composite_group,piscivore_active_hunters,fischmix,mackerel,2,3,3.0,2.6666666666666665,4.0,0.6830913983096087,0.3333333333333333,1.0,0.853864247887011,False,False
utumbi,composite_group,piscivore_active_hunters,fischmix,sargassum,2,3,3.0,2.0,6.0,0.0955807045456294,1.0,1.0,0.3584276420461103,False,False
