video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,split_time_reset_note,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3615142,Yellowstripe (Mulloidichthys flavolineatus),Odd-shaped Swimmers > Goatfishes (Mullidae) > Yellowstripe (Mulloidichthys flavolineatus),Odd-shaped Swimmers,Mullidae,Mulloidichthys,Yellowstripe (Mulloidichthys flavolineatus),,,[324.26945],[324.269450],324.269450,324.269450,324.269450,TRUE,FALSE,FALSE,FALSE,[324.269450],1,1
3615143,Yellowstripe (Mulloidichthys flavolineatus),Odd-shaped Swimmers > Goatfishes (Mullidae) > Yellowstripe (Mulloidichthys flavolineatus),Odd-shaped Swimmers,Mullidae,Mulloidichthys,Yellowstripe (Mulloidichthys flavolineatus),,,[324.26945],[324.269450],324.269450,324.269450,324.269450,TRUE,FALSE,FALSE,FALSE,[324.269450],1,1
3615144,Yellowstripe (Mulloidichthys flavolineatus),Odd-shaped Swimmers > Goatfishes (Mullidae) > Yellowstripe (Mulloidichthys flavolineatus),Odd-shaped Swimmers,Mullidae,Mulloidichthys,Yellowstripe (Mulloidichthys flavolineatus),,,[324.26945],[324.269450],324.269450,324.269450,324.269450,TRUE,FALSE,FALSE,FALSE,[324.269450],1,1
3615146,Longbarbel (Parupeneus macronemus),Odd-shaped Swimmers > Goatfishes (Mullidae) > Longbarbel (Parupeneus macronemus),Odd-shaped Swimmers,Mullidae,Parupeneus,Longbarbel (Parupeneus macronemus),,,[317.764587],[317.764587],317.764587,317.764587,317.764587,TRUE,FALSE,FALSE,FALSE,[317.764587],1,1
3615147,Longbarbel (Parupeneus macronemus),Odd-shaped Swimmers > Goatfishes (Mullidae) > Longbarbel (Parupeneus macronemus),Odd-shaped Swimmers,Mullidae,Parupeneus,Longbarbel (Parupeneus macronemus),,,[317.764587],[317.764587],317.764587,317.764587,317.764587,TRUE,FALSE,FALSE,FALSE,[317.764587],1,1
3615148,Cornetfishes (Fistulariidae),Odd-shaped Swimmers > Cornetfishes (Fistulariidae),Odd-shaped Swimmers,Fistulariidae,,,,,[345.695705],[345.695705],345.695705,345.695705,345.695705,TRUE,FALSE,FALSE,FALSE,[345.695705],1,1
3615149,Genus Siganus,Large Ovals > Rabbitfishes (Siganidae) > Genus Siganus,Large Ovals,Siganidae,Genus Siganus,,,,[399.521578],[399.521578],399.521578,399.521578,399.521578,TRUE,FALSE,FALSE,FALSE,[399.521578],1,1
3615150,Genus Siganus,Large Ovals > Rabbitfishes (Siganidae) > Genus Siganus,Large Ovals,Siganidae,Genus Siganus,,,,[399.521578],[399.521578],399.521578,399.521578,399.521578,TRUE,FALSE,FALSE,FALSE,[399.521578],1,1
3615151,Arabian Monocle (Scolopsis ghanam),Sloping Heads > Coral Breams (Nemipteridae) > Arabian Monocle (Scolopsis ghanam),Sloping Heads,Nemipteridae,Scolopsis,Arabian Monocle (Scolopsis ghanam),,,[408.817204],[408.817204],408.817204,408.817204,408.817204,TRUE,FALSE,FALSE,FALSE,[408.817204],1,1
3615152,Arabian Monocle (Scolopsis ghanam),Sloping Heads > Coral Breams (Nemipteridae) > Arabian Monocle (Scolopsis ghanam),Sloping Heads,Nemipteridae,Scolopsis,Arabian Monocle (Scolopsis ghanam),,,[408.817204],[408.817204],408.817204,408.817204,408.817204,TRUE,FALSE,FALSE,FALSE,[408.817204],1,1
3615153,Arabian Monocle (Scolopsis ghanam),Sloping Heads > Coral Breams (Nemipteridae) > Arabian Monocle (Scolopsis ghanam),Sloping Heads,Nemipteridae,Scolopsis,Arabian Monocle (Scolopsis ghanam),,,[408.817204],[408.817204],408.817204,408.817204,408.817204,TRUE,FALSE,FALSE,FALSE,[408.817204],1,1
3615154,Arabian Monocle (Scolopsis ghanam),Sloping Heads > Coral Breams (Nemipteridae) > Arabian Monocle (Scolopsis ghanam),Sloping Heads,Nemipteridae,Scolopsis,Arabian Monocle (Scolopsis ghanam),,,[408.817204],[408.817204],408.817204,408.817204,408.817204,TRUE,FALSE,FALSE,FALSE,[408.817204],1,1
3615155,Arabian Monocle (Scolopsis ghanam),Sloping Heads > Coral Breams (Nemipteridae) > Arabian Monocle (Scolopsis ghanam),Sloping Heads,Nemipteridae,Scolopsis,Arabian Monocle (Scolopsis ghanam),,,[408.817204],[408.817204],408.817204,408.817204,408.817204,TRUE,FALSE,FALSE,FALSE,[408.817204],1,1
3615156,Arabian Monocle (Scolopsis ghanam),Sloping Heads > Coral Breams (Nemipteridae) > Arabian Monocle (Scolopsis ghanam),Sloping Heads,Nemipteridae,Scolopsis,Arabian Monocle (Scolopsis ghanam),,,[408.817204],[408.817204],408.817204,408.817204,408.817204,TRUE,FALSE,FALSE,FALSE,[408.817204],1,1
3615157,Arabian Monocle (Scolopsis ghanam),Sloping Heads > Coral Breams (Nemipteridae) > Arabian Monocle (Scolopsis ghanam),Sloping Heads,Nemipteridae,Scolopsis,Arabian Monocle (Scolopsis ghanam),,,[408.817204],[408.817204],408.817204,408.817204,408.817204,TRUE,FALSE,FALSE,FALSE,[408.817204],1,1
3615158,Arabian Monocle (Scolopsis ghanam),Sloping Heads > Coral Breams (Nemipteridae) > Arabian Monocle (Scolopsis ghanam),Sloping Heads,Nemipteridae,Scolopsis,Arabian Monocle (Scolopsis ghanam),,,[408.817204],[408.817204],408.817204,408.817204,408.817204,TRUE,FALSE,FALSE,FALSE,[408.817204],1,1
3615159,Trumpetfish (Aulostomus chinensis),Odd-shaped Swimmers > Trumpetfishes (Aulostomidae) > Trumpetfish (Aulostomus chinensis),Odd-shaped Swimmers,Aulostomidae,Aulostomus,Trumpetfish (Aulostomus chinensis),,,[455.709172],[455.709172],455.709172,455.709172,455.709172,TRUE,FALSE,FALSE,FALSE,[455.709172],1,1
3615160,Yellowhead (Chaetodon xanthocephalus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Yellowhead (Chaetodon xanthocephalus),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Yellowhead (Chaetodon xanthocephalus),,,[470.129706],[470.129706],470.129706,470.129706,470.129706,TRUE,FALSE,FALSE,FALSE,[470.129706],1,1
3615161,Yellowhead (Chaetodon xanthocephalus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Yellowhead (Chaetodon xanthocephalus),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Yellowhead (Chaetodon xanthocephalus),,,[470.129706],[470.129706],470.129706,470.129706,470.129706,TRUE,FALSE,FALSE,FALSE,[470.129706],1,1
3615162,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[532.738312],[532.738312],532.738312,532.738312,532.738312,TRUE,FALSE,FALSE,FALSE,[532.738312],1,1
3615163,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[536.078065],[536.078065],536.078065,536.078065,536.078065,TRUE,FALSE,FALSE,FALSE,[536.078065],1,1
3615164,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[536.078065],[536.078065],536.078065,536.078065,536.078065,TRUE,FALSE,FALSE,FALSE,[536.078065],1,1
3615165,Titan (Balistoides viridescens),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Titan (Balistoides viridescens),Odd-shaped Swimmers,Balistidae,Balistoides,Titan (Balistoides viridescens),,,[562.762319],[562.762319],562.762319,562.762319,562.762319,TRUE,FALSE,FALSE,FALSE,[562.762319],1,1
3615166,Halfmoon (Sufflamen chrysopterum),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Halfmoon (Sufflamen chrysopterum),Odd-shaped Swimmers,Balistidae,Sufflamen,Halfmoon (Sufflamen chrysopterum),,,[579.762064],[579.762064],579.762064,579.762064,579.762064,TRUE,FALSE,FALSE,FALSE,[579.762064],1,1
3615167,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[1050.469162],[1050.469162],1050.469162,1050.469162,1050.469162,TRUE,FALSE,FALSE,FALSE,[1050.469162],1,1
3615168,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[1050.469162],[1050.469162],1050.469162,1050.469162,1050.469162,TRUE,FALSE,FALSE,FALSE,[1050.469162],1,1
3615169,Genus Siganus,Large Ovals > Rabbitfishes (Siganidae) > Genus Siganus,Large Ovals,Siganidae,Genus Siganus,,,,[1058.435371],[1058.435371],1058.435371,1058.435371,1058.435371,TRUE,FALSE,FALSE,FALSE,[1058.435371],1,1
3615170,Genus Siganus,Large Ovals > Rabbitfishes (Siganidae) > Genus Siganus,Large Ovals,Siganidae,Genus Siganus,,,,[1058.435371],[1058.435371],1058.435371,1058.435371,1058.435371,TRUE,FALSE,FALSE,FALSE,[1058.435371],1,1
3615171,Genus Siganus,Large Ovals > Rabbitfishes (Siganidae) > Genus Siganus,Large Ovals,Siganidae,Genus Siganus,,,,[1058.435371],[1058.435371],1058.435371,1058.435371,1058.435371,TRUE,FALSE,FALSE,FALSE,[1058.435371],1,1
3615172,Honeycomb (Siganus stellatus),Large Ovals > Rabbitfishes (Siganidae) > Honeycomb (Siganus stellatus),Large Ovals,Siganidae,Siganus,Honeycomb (Siganus stellatus),,,[1058.435371],[1058.435371],1058.435371,1058.435371,1058.435371,TRUE,FALSE,FALSE,FALSE,[1058.435371],1,1
3615173,Honeycomb Feeding,Large Ovals > Rabbitfishes (Siganidae) > Honeycomb (Siganus stellatus) > Honeycomb Feeding,Large Ovals,Siganidae,Siganus,Honeycomb (Siganus stellatus),,feeding,[1059.833407],[1059.833407],1059.833407,1059.833407,1059.833407,TRUE,FALSE,FALSE,FALSE,[1059.833407],1,1
3615174,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),,,[1195.606137],[1195.606137],1195.606137,1195.606137,1195.606137,TRUE,FALSE,FALSE,FALSE,[1195.606137],1,1
3615175,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),,,[1195.606137],[1195.606137],1195.606137,1195.606137,1195.606137,TRUE,FALSE,FALSE,FALSE,[1195.606137],1,1
3615176,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),,,[1195.606137],[1195.606137],1195.606137,1195.606137,1195.606137,TRUE,FALSE,FALSE,FALSE,[1195.606137],1,1
3615177,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),,,[1195.606137],[1195.606137],1195.606137,1195.606137,1195.606137,TRUE,FALSE,FALSE,FALSE,[1195.606137],1,1
3615178,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),,,[1195.606137],[1195.606137],1195.606137,1195.606137,1195.606137,TRUE,FALSE,FALSE,FALSE,[1195.606137],1,1
3615179,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),,,[1195.606137],[1195.606137],1195.606137,1195.606137,1195.606137,TRUE,FALSE,FALSE,FALSE,[1195.606137],1,1
3615180,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),,,[1195.606137],[1195.606137],1195.606137,1195.606137,1195.606137,TRUE,FALSE,FALSE,FALSE,[1195.606137],1,1
3615181,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),,,[1195.606137],[1195.606137],1195.606137,1195.606137,1195.606137,TRUE,FALSE,FALSE,FALSE,[1195.606137],1,1
3615182,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),,,[1195.606137],[1195.606137],1195.606137,1195.606137,1195.606137,TRUE,FALSE,FALSE,FALSE,[1195.606137],1,1
