video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3547435,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,,[110.6036382],[110.603638],110.603638,110.603638,110.603638,TRUE,FALSE,FALSE,[110.603638],1,1
3547436,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,,[110.6036382],[110.603638],110.603638,110.603638,110.603638,TRUE,FALSE,FALSE,[110.603638],1,1
3547437,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,,[110.6036382],[110.603638],110.603638,110.603638,110.603638,TRUE,FALSE,FALSE,[110.603638],1,1
3547438,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,,[110.6036382],[110.603638],110.603638,110.603638,110.603638,TRUE,FALSE,FALSE,[110.603638],1,1
3547439,Genus Squirrel (Sargocentron),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Squirrel (Sargocentron),Reddish/Big Eyes,Holocentridae,Genus Squirrel,,,,[113.0579072],[113.057907],113.057907,113.057907,113.057907,TRUE,FALSE,FALSE,[113.057907],1,1
3547440,Genus Squirrel (Sargocentron),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Squirrel (Sargocentron),Reddish/Big Eyes,Holocentridae,Genus Squirrel,,,,[113.0579072],[113.057907],113.057907,113.057907,113.057907,TRUE,FALSE,FALSE,[113.057907],1,1
3547441,Groupers (Serranidae),Heavy Bodies/Large Lips > Groupers (Serranidae),Heavy Bodies/Large Lips,Serranidae,,,,,[114.0996168],[114.099617],114.099617,114.099617,114.099617,TRUE,FALSE,FALSE,[114.099617],1,1
3547442,Bird wrasse (Gomphosus caeruleus),Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus),Wrasses,Labridae,Gomphosus,Bird wrasse (Gomphosus caeruleus),,,[118.1323287],[118.132329],118.132329,118.132329,118.132329,TRUE,FALSE,FALSE,[118.132329],1,1
3547443,Groupers Interested,Heavy Bodies/Large Lips > Groupers (Serranidae) > Groupers Interested,Heavy Bodies/Large Lips,Serranidae,,,interested,,[122.2759117],[122.275912],122.275912,122.275912,122.275912,TRUE,FALSE,FALSE,[122.275912],1,1
3547444,Threadfin (Chaetodon auriga),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Threadfin (Chaetodon auriga),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Threadfin (Chaetodon auriga),,,[122.2759117],[122.275912],122.275912,122.275912,122.275912,TRUE,FALSE,FALSE,[122.275912],1,1
3547452,Orange-lined Feeding,Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Feeding,Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,feeding,[133.1517046],[133.151705],133.151705,133.151705,133.151705,TRUE,FALSE,FALSE,[133.151705],1,1
3547453,Orange-lined Feeding,Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Feeding,Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,feeding,[133.1517046],[133.151705],133.151705,133.151705,133.151705,TRUE,FALSE,FALSE,[133.151705],1,1
3547454,Orange-lined Feeding,Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Feeding,Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,feeding,[133.1517046],[133.151705],133.151705,133.151705,133.151705,TRUE,FALSE,FALSE,[133.151705],1,1
3547455,Orange-lined Feeding,Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Feeding,Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,feeding,[133.1517046],[133.151705],133.151705,133.151705,133.151705,TRUE,FALSE,FALSE,[133.151705],1,1
3547456,Orange-lined Feeding,Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Feeding,Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,feeding,[133.1517046],[133.151705],133.151705,133.151705,133.151705,TRUE,FALSE,FALSE,[133.151705],1,1
3547457,Orange-lined Feeding,Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Feeding,Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,feeding,[133.1517046],[133.151705],133.151705,133.151705,133.151705,TRUE,FALSE,FALSE,[133.151705],1,1
3547458,Orange-lined Feeding,Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Feeding,Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,feeding,[133.1517046],[133.151705],133.151705,133.151705,133.151705,TRUE,FALSE,FALSE,[133.151705],1,1
3547459,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[144.0665173],[144.066517],144.066517,144.066517,144.066517,TRUE,FALSE,FALSE,[144.066517],1,1
3547460,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[173.6879502],[173.687950],173.687950,173.687950,173.687950,TRUE,FALSE,FALSE,[173.687950],1,1
3547461,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[173.6879502],[173.687950],173.687950,173.687950,173.687950,TRUE,FALSE,FALSE,[173.687950],1,1
3547462,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[173.6879502],[173.687950],173.687950,173.687950,173.687950,TRUE,FALSE,FALSE,[173.687950],1,1
