video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3474664,Lined (Chaetodon lineolatus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Lined (Chaetodon lineolatus),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Lined (Chaetodon lineolatus),,,[76.0694368],[76.069437],76.069437,76.069437,76.069437,TRUE,FALSE,FALSE,[76.069437],1,1
3474665,Blue-streak (Labroides dimidiatus),Wrasses > Wrasses (Labridae) > Blue-streak (Labroides dimidiatus),Wrasses,Labridae,Labroides,Blue-streak (Labroides dimidiatus),,,[73.8644265],[73.864426],73.864426,73.864426,73.864426,TRUE,FALSE,FALSE,[73.864426],1,1
3474666,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),Large Ovals,Zanclidae,Zanclus,Moorish Idol (Zanclus cornutus),,,[78.2017749],[78.201775],78.201775,78.201775,78.201775,TRUE,FALSE,FALSE,[78.201775],1,1
3474667,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),Large Ovals,Zanclidae,Zanclus,Moorish Idol (Zanclus cornutus),,,[78.2017749],[78.201775],78.201775,78.201775,78.201775,TRUE,FALSE,FALSE,[78.201775],1,1
3474668,Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips > Groupers (Serranidae) > Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips,Serranidae,Cephalopholis,Leopard (Cephalopholis leopardus),,,[88.1987176],[88.198718],88.198718,88.198718,88.198718,TRUE,FALSE,FALSE,[88.198718],1,1
3474669,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[99.756752],[99.756752],99.756752,99.756752,99.756752,TRUE,FALSE,FALSE,[99.756752],1,1
3474670,Whitetail (Acanthurus thompsoni),Large Ovals > Surgeonfishes (Acanthuridae) > Whitetail (Acanthurus thompsoni),Large Ovals,Acanthuridae,Acanthurus,Whitetail (Acanthurus thompsoni),,,[128.8642796],[128.864280],128.864280,128.864280,128.864280,TRUE,FALSE,FALSE,[128.864280],1,1
3474671,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[130.6363362],[130.636336],130.636336,130.636336,130.636336,TRUE,FALSE,FALSE,[130.636336],1,1
3474672,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[130.6363362],[130.636336],130.636336,130.636336,130.636336,TRUE,FALSE,FALSE,[130.636336],1,1
3474675,Genus Squirrel (Sargocentron),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Squirrel (Sargocentron),Reddish/Big Eyes,Holocentridae,Genus Squirrel,,,,[138.8670087],[138.867009],138.867009,138.867009,138.867009,TRUE,FALSE,FALSE,[138.867009],1,1
3474676,Elegant Unicorn (Naso elegans),Large Ovals > Surgeonfishes (Acanthuridae) > Elegant Unicorn (Naso elegans),Large Ovals,Acanthuridae,Naso,Elegant Unicorn (Naso elegans),,,[141.5285348],[141.528535],141.528535,141.528535,141.528535,TRUE,FALSE,FALSE,[141.528535],1,1
3474680,Swarthy (Scarus niger),Parrotfishes > Parrotfishes (Scaridae) > Swarthy (Scarus niger),Parrotfishes,Scaridae,Scarus,Swarthy (Scarus niger),,,[157.4702394],[157.470239],157.470239,157.470239,157.470239,TRUE,FALSE,FALSE,[157.470239],1,1
3474682,Golden (Ctenochaetus truncates),Large Ovals > Surgeonfishes (Acanthuridae) > Golden (Ctenochaetus truncates),Large Ovals,Acanthuridae,Ctenochaetus,Golden (Ctenochaetus truncates),,,[163.3690984],[163.369098],163.369098,163.369098,163.369098,TRUE,FALSE,FALSE,[163.369098],1,1
3474683,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),Large Ovals,Acanthuridae,Zebrasoma,Brown Tang (Zebrasoma scopas),,,[170.299629],[170.299629],170.299629,170.299629,170.299629,TRUE,FALSE,FALSE,[170.299629],1,1
3474687,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
