video_annotation_label_id;label_id;label_name;label_hierarchy;user_id;firstname;lastname;video_id;video_filename;shape_id;shape_name;frames;annotation_id;created_at
3248368;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752697;28.01.2025 14:46
3248369;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752698;28.01.2025 14:46
3248370;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752699;28.01.2025 14:46
3248371;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752700;28.01.2025 14:46
3248372;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752701;28.01.2025 14:46
3248373;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752702;28.01.2025 14:46
3248374;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752703;28.01.2025 14:46
3248375;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752704;28.01.2025 14:46
3248377;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752706;28.01.2025 14:46
3248378;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752707;28.01.2025 14:46
3248379;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752708;28.01.2025 14:46
3248380;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752709;28.01.2025 14:46
3248381;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752710;28.01.2025 14:47
3248382;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752711;28.01.2025 14:47
3248383;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752712;28.01.2025 14:47
3248384;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752713;28.01.2025 14:47
3248385;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752714;28.01.2025 14:47
3248386;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752715;28.01.2025 14:47
3248387;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752716;28.01.2025 14:47
3248388;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752717;28.01.2025 14:47
3248389;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752718;28.01.2025 14:47
3248391;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752720;28.01.2025 14:47
3248392;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752721;28.01.2025 14:47
3248393;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752722;28.01.2025 14:47
3248394;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752723;28.01.2025 14:47
3248395;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.630984481];2752724;28.01.2025 14:47
3248400;376882;Parrotfishes (Scaridae);Parrotfishes > Parrotfishes (Scaridae);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1323.3325487];2752729;28.01.2025 14:49
3248412;386788;Checkerboard (Halichoeres hortulanus);Wrasses > Wrasses (Labridae) > Checkerboard (Halichoeres hortulanus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1354.796285031];2752740;28.01.2025 14:58
3248469;376555;Indian Redfin (Chaetodon trifasciatus);Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Indian Redfin (Chaetodon trifasciatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1685.4459081483335];2752779;28.01.2025 15:37
3248471;376555;Indian Redfin (Chaetodon trifasciatus);Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Indian Redfin (Chaetodon trifasciatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1687.7450210623333];2752780;28.01.2025 15:38
3248472;376555;Indian Redfin (Chaetodon trifasciatus);Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Indian Redfin (Chaetodon trifasciatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1687.7450210623333];2752781;28.01.2025 15:38
3248502;376553;Moorish Idol (Zanclus cornutus);Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1839.2618102046679];2752801;28.01.2025 15:49
3248503;376553;Moorish Idol (Zanclus cornutus);Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1839.2618102046679];2752802;28.01.2025 15:49
3248508;376553;Moorish Idol (Zanclus cornutus);Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1855.0543686586677];2752807;28.01.2025 15:51
3248509;376553;Moorish Idol (Zanclus cornutus);Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1855.0543686586677];2752808;28.01.2025 15:51
3248510;376553;Moorish Idol (Zanclus cornutus);Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1857.0458181323322];2752809;28.01.2025 15:52
3248511;376553;Moorish Idol (Zanclus cornutus);Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1857.0458181323322];2752810;28.01.2025 15:52
3248512;376553;Moorish Idol (Zanclus cornutus);Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1857.0458181323322];2752811;28.01.2025 15:52
3248537;386797;Titan (Balistoides viridescens);Odd-shaped Swimmers > Triggerfishes (Balistidae) > Titan (Balistoides viridescens);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1966.654139776];2752836;28.01.2025 16:10
3248551;376548;Red-breasted (Cheilinus fasciatus);Wrasses > Wrasses (Labridae) > Red-breasted (Cheilinus fasciatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1990.2494060583322];2752847;28.01.2025 16:30
3248556;377500;Barred (Hemigymnus fasciatus);Wrasses > Wrasses (Labridae) > Barred (Hemigymnus fasciatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1999.2584596996676];2752852;28.01.2025 16:34
3248581;376882;Parrotfishes (Scaridae);Parrotfishes > Parrotfishes (Scaridae);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[2152.2104604653337];2752877;28.01.2025 16:52
3248582;376882;Parrotfishes (Scaridae);Parrotfishes > Parrotfishes (Scaridae);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[2149.4659513400006];2752878;28.01.2025 16:52
3248598;376144;Blue-streak (Labroides dimidiatus);Wrasses > Wrasses (Labridae) > Blue-streak (Labroides dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[2147.0859477];2752894;28.01.2025 16:58
3248616;386812;Bluefin (Caranx melampygus);Silvery > Jacks/Trevallyes (Carangidae) > Bluefin (Caranx melampygus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[2429.8426453049983];2752911;28.01.2025 17:17
3248617;386812;Bluefin (Caranx melampygus);Silvery > Jacks/Trevallyes (Carangidae) > Bluefin (Caranx melampygus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[2429.8426453049983];2752912;28.01.2025 17:17
3248620;376133;Orange-lined (Balistapus undulatus);Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[2580.193422052];2752915;28.01.2025 17:20
3248621;376133;Orange-lined (Balistapus undulatus);Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[2580.193422052];2752916;28.01.2025 17:20
3248633;379858;Redmouth (Aethaloperca rogaa);Heavy Bodies/Large Lips > Groupers (Serranidae) > Redmouth (Aethaloperca rogaa);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[2777.2701229103354];2752926;28.01.2025 17:27
3248634;379858;Redmouth (Aethaloperca rogaa);Heavy Bodies/Large Lips > Groupers (Serranidae) > Redmouth (Aethaloperca rogaa);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[2777.2701229103354];2752927;28.01.2025 17:27
3248644;376882;Parrotfishes (Scaridae);Parrotfishes > Parrotfishes (Scaridae);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[3202.944849942];2752937;28.01.2025 17:39
3248649;376547;Humpback Unicorn (Naso brachycentron);Large Ovals > Surgeonfishes (Acanthuridae) > Humpback Unicorn (Naso brachycentron);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[3211.247473741];2752942;28.01.2025 17:42
3248652;376882;Parrotfishes (Scaridae);Parrotfishes > Parrotfishes (Scaridae);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[3322.0587100839975];2752945;28.01.2025 17:47
3248996;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[408.610140957];2753245;29.01.2025 14:20
3248998;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[409.19896405766764];2753247;29.01.2025 14:20
3248999;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[410.1906887769993];2753248;29.01.2025 14:21
3249000;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[410.74354582866823];2753249;29.01.2025 14:21
3249002;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[411.2527816379998,412.5006984536656];2753251;29.01.2025 14:21
3249004;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[412.922084424];2753253;29.01.2025 14:21
3249005;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[412.922084424];2753254;29.01.2025 14:21
3249006;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[412.922084424];2753255;29.01.2025 14:21
3249007;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[412.922084424];2753256;29.01.2025 14:21
3249008;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[413.14008845633236];2753257;29.01.2025 14:21
3249010;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[415.0048822170001];2753259;29.01.2025 14:21
3249011;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[415.0048822170001];2753260;29.01.2025 14:21
3249012;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[415.0048822170001];2753261;29.01.2025 14:21
3249013;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[415.5702482933323];2753262;29.01.2025 14:21
3249014;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[416.28812480733313];2753263;29.01.2025 14:21
3249015;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[416.5775572890004];2753264;29.01.2025 14:21
3249016;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[416.9859835756659];2753265;29.01.2025 14:21
3249017;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[416.9859835756659];2753266;29.01.2025 14:21
3249018;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[416.9859835756659];2753267;29.01.2025 14:21
3249019;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[417.2298343836668];2753268;29.01.2025 14:21
3249023;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[418.8730381936661];2753272;29.01.2025 14:22
3249024;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[418.8730381936661];2753273;29.01.2025 14:22
3249025;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[418.8730381936661];2753274;29.01.2025 14:22
3249026;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[418.8730381936661];2753275;29.01.2025 14:22
3249027;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[418.8730381936661];2753276;29.01.2025 14:22
3249028;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[418.8730381936661];2753277;29.01.2025 14:22
3249029;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[418.8730381936661];2753278;29.01.2025 14:22
3249031;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[419.18114254300053];2753280;29.01.2025 14:22
3249032;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[419.18114254300053];2753281;29.01.2025 14:22
3249033;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[419.18114254300053];2753282;29.01.2025 14:22
3249034;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[419.18114254300053];2753283;29.01.2025 14:22
3249035;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[419.18114254300053];2753284;29.01.2025 14:22
3249037;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[419.81389228900014];2753286;29.01.2025 14:22
3249038;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[419.81389228900014];2753287;29.01.2025 14:22
3249039;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[420.1459323833336];2753288;29.01.2025 14:22
3249040;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[420.1459323833336];2753289;29.01.2025 14:22
3249041;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[420.1459323833336];2753290;29.01.2025 14:22
3249042;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[420.50027839033385];2753291;29.01.2025 14:22
3249043;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[420.50027839033385];2753292;29.01.2025 14:22
3249044;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[420.50027839033385];2753293;29.01.2025 14:22
3249045;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[420.8110392716657];2753294;29.01.2025 14:22
3249046;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[420.8110392716657];2753295;29.01.2025 14:22
3249047;376061;Indian Half-and-Half (Pycnochromis dimidiatus);Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[421.14617483433324];2753296;29.01.2025 14:22
